area,concentration,date,dupl,light_source,medium,species,temperature
470513.19013548974,47.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
497640.8426992376,47.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
533266.5033909458,47.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
480289.8264734612,47.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
423137.97291935567,47.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
502654.8245743669,47.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
510222.9212768647,50,2018-06-29,1,dark,MEA,A.oryzae,30.0
510222.9212768647,50,2018-06-29,1,dark,MEA,A.oryzae,30.0
500144.6920441486,50,2018-06-29,1,dark,MEA,A.oryzae,30.0
480289.8264734612,50,2018-06-29,2,dark,MEA,A.oryzae,30.0
533266.5033909458,50,2018-06-29,2,dark,MEA,A.oryzae,30.0
522962.0794871713,50,2018-06-29,2,dark,MEA,A.oryzae,30.0
382649.12679989036,52.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,1,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
205887.41614566068,52.5,2018-06-29,2,dark,MEA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,19.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,39,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-06-29,2,dark,PDA,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,,2018-06-29,1,dark,YPD,A.oryzae,30.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,A.oryzae,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,P.ostreatus,25.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,P.ostreatus,25.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,P.ostreatus,25.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,dark,PDA,P.ostreatus,28.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,37.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,37.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune,37.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
205887.41614566068,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
34557.51918948773,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
6283.185307179586,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,37.0
15041.945625387929,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,37.0
15041.945625387929,58.5,2018-07-03,1,light,PDA,S.commune.DSC3,37.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-04,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,A.oryzae,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,P.ostreatus,25.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,dark,PDA,P.ostreatus,28.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune,37.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,30.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,37.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,37.0
15041.945625387929,58.5,2018-07-05,1,light,PDA,S.commune.DSC3,37.0
